gM,rbM,rI,gI,bI
18,31,2,6,4
19,37,1,5,4
16,41,1,5,4
19,43,2,5,3
16,34,1,5,3
16,58,1,5,3
6,14,2,5,4
23,52,2,8,5
20,52,2,7,4
22,42,1,6,4
6,12,2,5,3
16,36,1,6,4
20,42,1,5,4
11,38,1,4,3
15,20,2,4,4
14,27,1,4,4
8,29,1,4,3
16,40,2,6,4
16,44,1,6,4
11,22,1,5,4
7,14,1,4,4
13,26,1,5,4
24,53,2,7,5
21,53,2,8,5
19,30,2,6,4
17,58,1,5,3
13,22,2,4,4
12,23,1,4,4
14,24,1,4,4
14,26,1,4,4
8,28,1,4,3
17,40,2,5,3
20,45,2,5,3
15,39,2,5,3
20,44,2,5,3
9,35,1,4,3
20,30,2,5,4
9,17,1,5,4
16,36,2,6,3
10,23,1,4,4
18,40,1,5,4
18,29,1,5,4
23,46,2,5,4
21,39,2,5,4
13,17,2,4,4
8,36,1,5,3
12,23,1,5,4
19,35,2,6,4
15,54,1,6,3
18,45,1,5,3
16,46,1,6,4
24,43,3,6,4
18,47,1,6,4
16,39,2,6,3
9,16,2,4,4
6,10,2,5,4
15,26,1,5,4
14,55,1,5,3
16,60,1,5,3
13,27,1,4,4
19,44,1,5,3
23,47,3,7,4
22,46,3,7,4
26,40,3,6,5
22,43,2,5,4
21,46,2,5,3
7,21,1,5,4
18,54,1,5,3
17,55,1,5,3
15,38,1,4,3
20,47,1,5,3
15,22,2,4,4
13,52,1,5,3
20,49,2,6,4
22,48,3,8,5
22,48,3,9,6
18,49,3,11,6
19,39,4,11,7
20,41,4,10,6
22,40,4,9,6
21,50,3,9,5
22,38,2,5,4
14,33,2,6,3
19,58,1,6,4
11,33,1,5,4
15,26,1,4,4
12,29,1,5,3
19,53,1,5,3
18,48,1,5,3
23,34,3,5,4
26,45,3,6,4
17,43,4,12,6
14,40,4,15,8
14,33,5,16,9
13,39,4,17,9
14,42,4,15,7
23,45,2,5,4
22,39,2,5,4
10,18,1,5,4
10,19,1,5,4
5,12,2,5,3
21,30,2,5,4
14,35,1,5,3
15,60,1,5,3
19,40,1,5,4
22,45,2,5,3
13,24,1,4,3
22,45,2,5,4
23,49,3,8,5
16,44,4,13,6
12,36,5,18,8
11,33,5,21,10
12,33,5,19,10
15,37,5,15,7
22,51,3,8,4
19,43,1,5,3
6,12,1,4,4
5,14,2,5,3
17,43,1,5,4
15,34,1,4,3
9,21,2,4,3
19,59,1,5,3
25,50,3,7,4
15,37,5,14,7
14,35,5,16,8
13,35,5,17,8
16,36,5,13,7
20,44,4,10,5
25,44,3,6,4
6,19,1,5,4
14,50,1,6,3
6,14,2,4,3
11,30,2,5,3
17,42,1,5,4
11,20,1,5,4
20,45,1,5,4
25,51,2,6,4
24,47,2,6,4
24,40,2,6,5
12,26,2,4,3
21,42,1,5,4
20,39,1,5,4
21,38,3,6,3
21,46,4,9,4
20,45,4,10,5
18,40,5,11,5
19,37,5,11,6
23,45,4,8,4
18,60,1,5,3
8,15,1,4,3
8,19,2,4,3
19,32,2,6,4
5,15,1,4,3
24,42,2,6,4
25,51,2,7,5
25,50,2,7,5
19,57,1,5,3
21,39,3,6,3
23,40,3,6,4
26,44,3,6,4
24,39,4,7,4
23,41,4,8,4
22,42,4,8,4
24,48,3,7,4
19,32,1,5,4
19,27,2,5,4
17,23,2,5,4
15,42,1,6,4
14,47,1,6,3
26,44,2,6,5
23,45,2,7,5
23,44,2,7,5
25,45,2,6,5
21,34,2,6,4
21,57,1,6,4
21,58,1,5,3
23,33,3,5,4
23,42,3,6,3
25,43,3,6,3
26,46,3,6,3
25,42,3,6,4
23,39,3,6,4
22,39,3,6,3
20,38,3,6,3
22,39,3,7,5
22,56,2,7,4
21,64,1,6,4
19,57,1,6,3
24,47,2,5,4
22,53,2,6,4
22,34,3,5,3
22,33,3,5,3
5,15,2,4,3
17,42,2,6,4
21,44,3,8,5
23,46,3,8,5
21,43,3,9,6
21,45,3,9,6
20,47,3,9,5
22,45,3,8,5
21,60,1,5,3
14,29,1,5,4
8,19,2,5,4
13,29,2,5,4
19,45,3,11,7
18,46,3,12,8
23,40,3,7,5
5,14,1,4,3
9,21,1,5,3
12,22,1,5,4
21,57,2,7,4
19,50,3,10,5
15,49,3,14,7
14,40,4,16,8
15,39,4,14,8
16,46,3,13,8
6,23,1,4,3
18,27,1,5,4
17,42,2,6,3
20,48,3,9,5
16,41,4,13,7
15,41,4,14,7
16,40,4,13,7
17,48,3,12,7
22,43,3,8,5
22,37,2,6,4
24,47,2,6,5
21,50,2,7,4
17,37,1,5,3
13,25,1,4,3
18,43,1,5,3
16,35,1,6,4
12,24,1,5,4
5,7,2,4,4
15,41,2,6,3
18,32,3,6,4
21,43,3,7,4
21,51,3,9,5
21,42,4,9,5
23,54,2,7,4
24,46,2,7,5
23,50,2,8,6
22,51,2,8,6
23,52,2,8,6
6,15,2,5,4
5,8,2,4,4
10,24,2,5,4
19,41,2,5,4
21,42,3,7,4
22,43,2,7,5
22,48,2,8,6
22,53,2,9,7
22,54,2,9,6
22,55,2,9,6
22,58,2,9,6
23,56,2,8,5
11,16,1,4,4
10,16,1,4,4
6,11,1,4,4
14,40,2,6,3
17,44,2,6,3
19,33,3,6,3
21,55,2,8,5
9,14,1,4,4
15,41,1,6,4
14,33,2,6,4
17,47,1,6,4
15,38,2,5,3
17,36,1,5,3
18,58,1,5,3
19,39,1,5,4
22,58,2,7,4
16,40,1,6,4
13,36,2,6,3
14,40,1,5,4
15,35,2,5,4
23,41,3,6,4
20,55,2,7,4
11,14,2,4,4
23,42,3,7,5
21,48,3,9,5
21,49,3,9,5
23,48,2,7,5
15,50,1,6,3
7,13,2,4,4
15,34,2,5,4
6,14,1,5,3
14,55,1,6,3
23,48,3,7,4
24,43,3,7,5
17,41,1,5,3
13,25,1,5,4
20,48,3,10,6
18,48,3,12,7
14,34,1,6,4
13,33,2,6,3
15,38,1,6,4
24,46,2,6,4
16,43,2,6,3
21,46,3,9,6
15,28,1,4,4
20,56,1,5,3
22,42,2,5,3
24,35,2,5,4
14,39,4,15,8
14,46,3,15,9
22,40,2,6,5
22,38,2,6,4
21,46,3,8,5
19,38,4,11,7
17,39,4,12,7
18,37,4,12,8
17,45,3,12,8
19,44,3,11,8
14,31,1,4,4
22,58,1,5,3
25,52,2,6,4
18,33,2,5,3
18,41,4,11,6
17,40,4,12,7
15,38,2,6,4
23,42,2,6,4
21,43,2,7,5
22,41,2,7,5
16,45,1,6,4
15,52,1,6,3
6,18,1,5,4
14,38,4,15,9
13,38,4,17,10
13,36,4,17,11
14,35,4,16,11
16,44,3,14,10
12,27,1,4,4
23,34,2,5,4
23,36,2,5,4
20,49,2,6,3
21,49,3,8,4
20,49,3,9,5
22,50,3,8,4
13,35,2,5,3
20,48,2,7,5
23,42,2,6,5
7,8,2,4,4
18,36,1,5,4
13,46,1,6,3
6,15,1,4,4
20,56,2,7,4
12,38,4,19,10
12,37,4,19,11
25,54,2,6,4
18,45,2,6,4
19,26,2,5,4
14,54,1,6,3
21,55,2,6,3
15,36,5,14,7
21,45,1,5,4
22,56,1,5,3
23,58,2,6,3
16,27,3,5,3
22,51,2,7,5
21,47,3,9,5
22,56,2,8,5
24,46,2,6,5
9,28,1,5,4
16,47,1,6,4
21,41,4,9,5
19,33,3,6,4
6,12,1,5,4
21,56,2,8,5
21,39,2,6,5
13,35,2,6,3
17,41,1,6,4
24,47,3,7,4
19,32,3,6,4
13,45,1,4,3
16,37,2,5,4
14,37,2,5,3
21,38,2,6,5
23,44,2,6,5
21,48,2,7,5
22,50,2,7,4
23,60,2,7,4
24,40,3,6,4
20,50,1,5,3
10,23,2,4,3
12,19,2,4,4
21,44,3,7,4
25,45,2,7,6
23,55,2,8,6
23,41,2,6,5
20,53,2,7,4
14,34,2,6,4
14,36,1,6,3
19,50,1,5,3
22,51,2,8,5
23,41,2,7,5
24,44,2,6,4
23,41,3,7,5
24,43,2,6,5
20,57,2,10,7
21,57,2,9,6
5,15,2,5,3
15,28,2,4,3
19,56,1,5,3
8,31,1,4,3
8,24,2,5,3
22,57,2,9,6
25,49,2,7,5
25,42,2,6,5
21,39,3,7,5
19,47,3,10,6
17,46,3,12,7
20,46,3,10,6
20,52,1,5,3
23,37,2,5,4
12,22,1,4,3
15,24,1,5,4
21,60,2,9,5
24,38,2,6,5
21,40,3,7,5
16,38,4,13,8
14,37,4,15,9
14,37,4,16,10
13,37,4,17,10
15,37,4,14,9
23,54,2,7,5
14,48,1,6,3
18,42,1,5,4
20,38,2,5,3
17,40,1,5,3
5,19,1,4,3
22,52,2,7,5
21,49,2,7,5
14,38,4,16,9
12,39,4,18,9
12,40,4,18,9
13,38,4,17,9
16,47,3,13,8
23,43,3,8,6
9,22,1,5,3
20,41,3,7,4
24,48,2,6,5
10,30,1,5,4
14,35,2,6,4
23,55,2,8,5
24,48,2,7,5
14,32,2,6,4
15,53,1,6,3
12,23,1,4,3
19,44,2,6,3
18,34,1,5,4
24,62,2,7,4
17,42,4,12,6
21,57,2,8,5
21,58,2,9,6
12,43,1,4,3
19,29,3,5,4
23,41,4,8,5
16,43,2,6,4
21,44,2,7,5
7,13,1,5,4
15,28,2,5,3
21,62,2,8,4
21,63,2,8,4
8,12,1,4,4
8,20,2,4,3
17,30,3,6,3
15,58,1,5,3
20,33,3,6,4
17,43,1,6,4
21,51,1,5,4
20,44,1,5,4
5,16,1,4,3
5,9,1,4,3
5,16,1,5,3
15,27,2,6,4
18,44,1,6,4
21,43,1,5,4
16,37,1,5,3
5,14,1,5,3
15,39,1,6,4
18,28,2,6,4
20,55,1,5,3
7,21,2,5,3
24,36,2,6,5
21,33,2,6,4
6,26,1,5,3
16,53,1,6,3
20,46,1,5,4
14,21,2,4,4
6,11,1,5,4
13,24,1,5,4
5,11,1,4,4
11,26,2,5,4
24,41,2,6,5
23,40,2,6,5
9,21,1,4,4
6,10,1,4,4
13,32,2,6,3
5,20,1,5,3
17,26,2,6,4
11,17,1,4,4
23,33,2,5,4
24,38,2,5,4
18,43,2,6,3
26,42,2,6,5
23,34,2,6,5
20,33,1,5,4
6,9,2,4,3
14,26,2,6,4
13,36,2,5,3
23,57,2,7,4
24,52,2,8,6
16,37,2,6,3
18,42,2,5,3
20,49,2,7,4
22,56,2,9,6
23,56,2,8,6
22,46,2,7,4
23,51,2,7,4
24,43,2,6,4
22,50,2,7,5
21,41,2,7,5
19,42,1,5,4
18,44,1,5,3
22,47,2,7,4
23,44,3,7,5
17,46,3,12,8
22,37,2,5,4
26,54,2,6,4
17,46,2,6,3
21,45,3,8,5
15,46,3,14,9
15,45,3,14,9
14,27,2,6,4
11,47,1,5,3
11,25,1,5,3
16,49,1,6,3
16,48,3,13,7
15,47,3,14,8
20,37,2,6,5
15,40,1,6,4
20,57,1,6,4
19,46,2,6,3
22,41,3,7,5
22,44,3,8,6
18,38,4,11,7
18,47,3,11,7
15,26,2,6,4
14,32,2,6,3
23,43,2,6,5
23,52,2,7,5
17,29,1,5,4
7,13,1,4,3
16,32,1,5,3
5,12,1,4,4
14,33,1,6,4
21,38,2,6,4
17,43,2,6,4
20,51,2,6,3
20,42,3,7,4
22,40,3,6,4
14,46,1,6,3
18,57,1,5,3
15,30,1,4,4
12,20,1,4,4
5,10,2,5,4
4,11,1,4,3
20,27,2,5,4
22,60,1,6,4
5,15,1,5,4
23,53,2,6,3
21,50,1,5,4
22,32,2,5,4
14,39,2,6,3
11,21,1,5,4
20,45,1,5,3
15,31,1,5,3
16,41,1,6,4
9,15,1,4,4
13,47,1,6,3
6,9,1,4,4
5,9,2,4,4
24,59,2,7,4
16,29,1,5,3
23,49,2,7,5
22,37,2,6,5
20,52,2,6,3
19,46,1,5,3
16,55,1,6,3
21,39,2,7,5
13,43,1,6,3
14,52,1,6,3
24,50,2,8,6
20,54,1,5,3
14,56,1,5,3
5,11,1,4,3
7,14,2,4,4
14,44,1,6,4
20,57,2,10,6
22,52,2,9,6
21,44,1,5,4
24,37,3,6,5
22,40,3,7,5
22,53,2,7,5
24,51,2,8,6
17,42,1,6,4
21,33,3,6,5
21,44,3,9,7
21,47,3,9,6
22,42,3,8,6
17,37,1,6,4
5,13,1,5,4
20,38,1,5,4
16,38,1,6,4
15,36,4,14,10
17,36,4,13,10
18,36,4,12,9
22,41,3,8,6
14,25,2,6,4
20,31,2,6,4
15,40,2,6,4
18,32,1,5,4
14,33,2,5,4
12,38,4,18,10
11,30,5,21,13
11,35,4,21,14
11,30,5,20,13
13,35,4,17,12
20,30,2,6,5
10,28,2,5,3
11,27,2,5,4
22,45,1,5,4
20,58,1,5,3
21,39,2,5,3
9,26,2,5,3
23,47,3,8,5
9,30,5,25,14
10,30,5,23,14
11,36,4,20,12
14,28,1,5,4
21,39,4,9,6
14,39,4,16,9
19,37,4,11,8
5,12,1,5,4
14,37,2,6,4
14,31,1,6,4
24,34,2,5,4
23,40,4,8,5
19,43,4,10,5
20,40,4,10,6
21,40,4,9,6
20,61,2,8,4
21,58,2,8,5
20,61,2,9,5
21,54,1,6,4
22,49,1,6,4
23,39,1,5,4
18,64,1,6,3
8,14,1,5,4
20,47,3,8,4
21,61,2,8,4
22,34,2,6,4
7,25,1,4,3
5,9,2,4,3
16,28,2,6,4
20,35,3,6,4
20,40,3,7,4
24,38,3,6,4
13,28,2,6,4
15,34,1,6,4
17,27,1,5,4
20,61,1,5,3
20,41,1,5,4
20,51,1,6,4
11,24,2,4,3
18,31,3,6,4
16,25,2,6,4
14,39,1,6,4
14,27,1,4,3
11,20,1,4,3
13,30,1,5,3
20,32,2,6,4
19,31,2,6,4
18,45,1,6,4
26,46,2,6,4
26,47,2,6,4
25,43,3,7,5
16,22,1,5,4
13,42,1,6,3
23,29,2,6,5
14,37,1,6,4
6,11,1,4,3
23,42,2,7,5
24,55,2,7,4
5,8,2,4,3
23,32,2,6,5
23,37,2,6,5
13,37,2,6,3
22,49,1,5,4
22,47,1,5,4
21,60,2,8,4
21,51,2,8,5
23,51,2,8,6
24,45,2,7,5
22,38,2,6,5
17,30,1,6,4
24,35,2,6,5
20,54,2,10,7
20,42,3,10,7
10,43,1,5,3
15,20,1,5,4
9,13,1,4,4
11,20,2,4,4
7,17,2,4,3
16,39,1,6,4
5,11,2,5,4
24,42,3,7,5
10,40,1,4,3
18,46,1,5,3
22,49,2,7,4
21,27,2,5,4
17,48,1,6,4
22,33,2,5,4
15,25,2,6,4
17,28,2,6,4
16,42,1,6,4
16,50,1,6,3
21,40,2,5,3
17,40,1,6,4
24,41,2,6,4
21,43,3,8,5
21,44,2,7,4
5,16,1,5,4
20,36,1,6,4
22,32,2,6,5
25,39,2,6,5
22,43,3,8,6
22,43,3,9,7
21,43,3,9,7
21,41,2,6,5
22,39,2,6,5
23,43,2,7,5
22,42,2,7,5
20,42,2,7,5
25,46,2,6,5
19,25,2,5,4
22,36,2,6,4
25,47,2,6,4
23,41,2,5,4
22,46,2,6,5
23,44,3,8,6
17,35,4,13,10
15,35,4,15,11
15,36,4,15,10
15,35,4,14,10
17,37,4,12,8
21,42,3,9,7
20,40,2,7,5
8,12,2,4,3
12,36,4,18,11
11,35,4,21,13
10,36,4,22,13
11,35,4,20,13
13,39,1,6,4
20,37,1,5,4
19,26,1,5,4
18,24,2,5,4
9,22,2,4,3
18,42,2,6,3
16,33,1,5,3
12,36,4,19,12
10,30,5,22,13
21,43,2,6,5
22,43,1,5,4
10,36,1,4,3
17,39,4,12,8
16,36,4,13,9
5,9,2,5,4
22,41,3,9,7
22,40,3,9,7
21,42,3,9,6
22,39,4,8,5
13,38,1,6,3
18,61,1,5,3
23,54,2,6,4
18,50,1,6,4
21,50,1,6,4
20,58,2,10,6
19,42,3,11,8
7,15,1,5,3
24,39,3,6,5
13,37,1,6,4
24,42,2,7,5
16,45,3,13,8
20,58,2,10,7
21,53,2,9,6
15,42,2,6,3
9,22,2,5,4
18,41,1,5,3
19,33,1,5,4
13,19,2,5,4
5,12,2,4,3
24,47,2,7,5
20,51,3,10,5
18,50,3,11,6
18,48,3,11,6
21,41,2,5,3
20,52,3,10,5
21,50,2,7,5
23,36,3,6,5
5,14,1,5,4
21,61,1,5,3
22,40,3,6,3
24,40,3,7,6
13,31,2,6,3
21,46,1,5,4
18,48,2,6,3
22,55,2,6,3
20,53,2,6,3
20,35,4,10,8
24,38,3,8,7
5,11,2,5,3
21,42,3,8,5
22,46,1,5,4
16,39,4,13,8
16,44,3,13,9
20,36,2,6,5
20,45,3,10,6
22,42,3,9,7
17,65,1,5,3
22,52,3,8,4
19,51,3,11,6
7,22,1,5,4
5,12,1,5,3
13,42,1,4,3
9,17,2,4,4
20,49,3,10,6
19,46,3,10,6
23,45,3,8,5
12,35,2,6,3
6,13,1,4,4
13,27,2,6,4
16,24,2,4,4
24,41,2,5,4
4,8,2,4,3
21,35,2,6,5
5,15,1,5,3
23,37,3,6,5
18,64,1,5,3
23,47,2,5,3
22,55,1,5,3
24,39,2,5,4
10,45,1,5,2
23,38,2,5,4
21,40,3,9,7
24,47,2,7,6
22,34,2,6,5
12,33,2,6,3
19,49,1,5,3
24,42,2,5,4
25,45,2,6,4
23,58,1,6,4
22,58,1,6,4
21,65,1,6,4
25,61,2,7,4
22,62,2,8,4
14,34,2,5,4
17,27,3,5,4
18,40,2,5,4
19,44,3,11,7
19,47,2,7,4
10,50,1,5,2
24,45,2,5,3
22,40,2,5,3
23,35,2,5,4
26,53,2,6,4
26,52,2,6,4
24,60,2,7,4
22,64,2,8,4
23,45,2,6,5
13,31,2,6,4
23,38,2,6,5
24,56,2,6,4
26,39,2,6,5
13,30,2,6,4
25,47,2,7,5
21,56,2,9,5
21,58,2,9,5
24,57,2,7,4
5,10,1,4,4
14,27,1,5,4
8,19,1,4,4
14,43,1,6,3
25,38,3,6,5
19,65,1,5,3
24,49,2,8,6
17,28,1,5,4
23,45,3,8,6
20,38,4,10,7
19,36,4,11,8
19,45,3,11,8
19,47,1,5,4
22,54,2,6,3
21,42,2,7,4
23,41,2,6,4
19,29,2,6,4
14,36,4,16,11
13,30,5,17,12
21,48,2,8,5
8,21,2,5,4
20,33,2,6,5
11,31,5,20,12
10,29,5,23,15
10,29,5,22,14
21,49,1,6,4
12,21,1,4,3
12,33,5,18,10
11,31,5,21,12
11,37,4,20,11
9,33,1,4,3
16,24,1,5,4
22,36,3,6,5
17,41,4,12,7
17,26,1,5,4
11,18,1,4,4
20,47,2,7,4
22,42,3,7,5
22,40,4,8,5
21,45,4,9,4
5,22,1,5,3
13,32,2,6,4
20,37,4,10,7
17,34,4,13,11
15,30,5,14,11
20,34,2,6,5
13,48,1,6,3
16,26,2,6,4
13,30,2,5,4
16,33,1,6,4
12,28,5,19,16
10,28,5,22,18
10,28,5,23,18
11,28,5,21,16
14,35,4,16,12
6,29,1,5,3
14,24,2,6,4
16,27,1,6,4
14,32,1,6,4
15,33,1,6,4
8,24,6,30,20
6,24,6,36,24
6,24,6,36,25
6,24,6,35,24
7,24,6,32,20
11,29,5,21,15
19,35,4,11,9
8,38,1,5,3
14,36,2,6,4
15,34,2,6,3
8,25,6,29,18
7,24,6,34,21
6,24,6,35,23
7,24,6,33,23
11,34,4,20,15
4,15,1,4,3
17,33,1,6,4
19,23,2,5,4
12,48,1,6,3
20,29,2,6,4
21,43,4,9,5
13,28,6,17,11
11,28,6,20,12
11,26,6,20,13
11,26,6,21,14
12,31,5,18,12
23,31,2,5,4
22,52,2,8,6
24,34,2,6,5
14,35,1,6,4
14,41,1,6,3
22,43,4,9,5
20,36,5,10,6
19,35,5,11,7
17,35,5,12,7
20,39,4,10,7
22,39,4,9,6
11,25,1,4,4
13,29,2,6,4
12,18,2,5,4
19,37,1,6,4
20,31,1,6,4
24,56,2,7,4
19,43,2,6,3
17,30,3,6,4
9,13,2,5,4
22,34,4,7,5
25,33,4,6,5
24,38,3,6,5
21,42,2,6,5
25,48,2,7,5
14,36,1,6,4
23,60,2,8,5
4,12,2,5,3
22,35,2,6,5
22,38,4,8,5
25,45,2,7,5
15,22,1,5,4
20,54,2,7,4
13,45,1,6,3
4,10,2,5,3
17,31,3,6,4
21,38,4,8,5
23,54,2,8,5
24,56,2,8,5
17,25,1,5,4
14,38,2,6,4
16,34,5,13,8
14,29,6,15,10
15,29,6,15,10
14,32,5,15,10
15,33,5,14,9
17,38,4,12,8
15,43,3,14,10
18,51,1,6,4
21,29,2,5,4
24,58,2,8,5
16,38,2,5,4
12,32,2,5,3
12,32,5,19,11
9,27,6,24,13
9,23,7,25,15
10,27,6,22,13
12,31,5,18,11
14,46,3,16,9
15,61,1,5,3
20,43,2,5,4
15,34,5,14,8
9,28,6,24,12
8,24,7,30,15
7,21,8,34,17
7,23,7,33,18
8,23,7,29,16
16,32,5,13,9
20,38,4,9,6
12,33,2,5,2
20,37,3,7,5
16,29,3,6,4
20,37,5,10,6
12,30,6,18,9
9,25,7,24,12
9,24,7,26,14
8,24,7,29,14
9,27,6,26,14
11,28,6,20,11
17,33,5,12,8
13,34,2,6,4
14,29,1,6,4
14,38,1,6,4
21,59,2,9,5
13,34,1,6,4
22,40,3,8,6
23,38,3,8,7
21,41,3,9,7
21,36,5,9,5
18,37,5,11,6
15,33,6,14,7
14,31,6,15,8
14,32,6,16,8
23,52,3,8,4
20,52,3,9,4
23,61,2,8,5
13,38,1,6,4
15,44,3,14,9
16,43,3,13,9
18,43,3,12,9
19,56,2,11,7
22,49,2,8,6
15,35,1,6,4
22,42,3,7,4
24,36,4,7,4
20,34,6,10,5
20,38,5,10,5
20,37,5,10,5
15,36,2,5,4
14,40,1,6,4
14,47,3,16,9
21,49,2,9,7
21,40,3,7,4
23,34,4,7,4
24,36,4,7,5
22,41,4,8,4
22,40,4,8,4
21,40,4,8,4
14,35,2,5,4
21,51,2,7,5
15,41,2,6,4
21,36,3,6,3
23,38,3,6,4
21,33,4,7,4
22,33,4,7,4
4,11,2,5,3
18,39,1,6,4
17,61,1,5,3
27,43,2,6,5
11,25,2,4,3
19,36,1,5,4
6,19,2,5,3
19,47,2,6,4
20,41,2,7,5
26,49,2,6,4
26,50,2,7,6
23,32,2,5,4
20,44,2,7,4
15,20,2,5,4
16,44,2,6,3
26,51,2,6,4
25,44,2,6,4
27,44,2,6,5
27,48,2,6,5
24,56,2,8,6
24,37,2,5,4
9,15,1,4,3
13,30,2,6,3
26,43,2,6,5
26,45,2,6,5
27,45,2,6,5
21,50,3,8,4
22,60,2,9,6
13,29,1,6,4
12,33,1,6,4
13,26,2,6,4
23,52,2,7,4
20,62,2,9,5
22,63,2,9,5
5,13,1,5,3
15,31,1,4,4
21,52,2,6,3
6,9,1,5,4
12,29,2,5,4
13,49,1,6,3
23,46,2,6,5
22,31,2,6,5
19,65,2,10,5
20,65,2,10,5
19,64,2,10,5
14,41,1,6,4
18,45,3,11,7
22,29,2,6,5
9,41,1,5,3
22,43,2,6,5
20,29,2,6,5
15,36,1,6,4
10,12,2,4,4
21,32,2,6,4
4,9,2,4,3
6,28,1,5,3
22,32,3,5,4
22,38,3,6,3
20,34,3,6,3
12,27,1,5,3
16,23,1,5,4
5,10,2,5,3
6,11,2,5,3
15,59,1,6,3
25,41,3,6,4
13,31,1,5,3
13,24,2,6,4
20,35,3,6,3
23,37,3,6,4
23,35,4,7,4
24,40,4,7,4
18,59,1,6,3
9,42,1,5,3
8,20,2,5,4
13,40,1,6,4
21,35,3,6,3
23,38,3,6,3
25,40,3,6,4
23,39,4,8,5
23,51,2,8,5
20,45,3,9,6
19,40,4,10,6
22,41,2,6,5
18,56,1,6,3
17,38,5,12,6
18,38,5,12,6
18,36,5,12,7
17,37,5,12,6
14,44,1,6,3
12,31,2,6,3
22,39,3,8,6
14,24,3,5,4
16,37,4,13,9
23,36,4,7,4
14,35,5,15,8
12,29,6,18,10
21,54,2,6,3
22,36,3,6,4
12,31,5,19,11
16,49,3,13,7
21,58,2,8,4
25,40,4,7,4
14,33,6,15,7
10,30,6,22,10
9,28,6,26,13
11,32,5,21,11
19,42,4,11,6
17,39,1,6,4
11,33,5,20,10
26,40,3,6,4
14,36,6,16,6
11,30,7,21,8
9,27,7,24,10
9,29,6,24,11
11,29,6,20,10
5,13,2,4,3
19,30,3,6,5
22,34,3,6,5
22,45,2,6,5
15,28,1,6,4
18,27,2,6,4
20,41,4,9,5
12,32,2,6,3
14,21,2,5,4
24,37,3,6,4
25,37,4,7,4
22,41,5,9,4
17,37,6,12,5
14,35,6,15,6
14,34,6,16,7
23,41,3,6,3
13,28,2,4,3
22,38,3,7,5
22,35,3,6,5
21,38,3,6,4
21,48,3,8,4
20,40,4,9,5
12,34,2,6,3
24,35,4,7,4
23,35,5,8,4
22,37,5,9,5
19,35,6,11,5
23,43,4,8,4
19,34,1,5,4
20,46,2,7,5
21,41,3,8,6
23,36,4,8,6
21,41,3,7,4
13,30,1,6,4
22,61,2,9,6
21,32,3,5,3
22,35,3,6,4
25,30,4,6,4
27,30,4,6,4
26,32,5,7,4
24,33,5,8,4
24,31,5,8,4
23,32,5,8,4
19,46,1,6,4
9,20,1,5,3
18,30,1,5,4
15,55,1,6,3
21,37,3,7,5
23,37,4,8,6
20,36,4,10,8
21,35,4,9,7
25,40,3,7,6
12,47,1,6,3
14,39,1,6,3
19,29,3,5,3
22,31,3,5,4
21,33,3,6,3
25,28,4,6,4
24,34,4,7,4
25,34,4,7,3
26,34,4,6,4
18,43,1,6,4
22,38,1,5,4
21,38,4,9,6
19,38,4,11,8
15,31,5,14,10
14,31,5,15,11
14,29,5,15,12
16,31,5,13,10
24,36,3,6,5
16,26,3,5,3
17,28,3,5,3
21,30,3,5,4
23,36,3,6,4
24,37,3,6,3
21,48,1,5,4
18,36,4,11,8
14,30,5,16,12
10,22,7,23,18
8,21,7,28,21
8,21,7,27,21
9,21,7,25,20
10,24,6,22,18
14,28,5,16,14
18,35,4,12,9
20,31,3,6,5
19,36,2,6,5
13,33,2,6,4
14,53,1,6,3
19,60,1,5,3
9,25,6,24,16
6,21,7,36,25
5,16,9,45,30
5,16,9,45,33
5,16,9,45,31
6,20,7,38,28
9,24,6,25,20
15,33,4,15,13
24,38,3,7,6
23,34,3,6,5
20,35,2,6,5
4,6,2,4,4
4,13,2,5,3
19,34,5,11,7
10,26,6,22,14
6,19,8,38,25
5,17,9,48,32
4,16,9,53,36
5,18,8,45,31
7,24,6,31,21
15,37,1,6,4
16,29,6,13,9
9,23,7,24,15
8,21,8,29,18
7,18,9,31,20
6,20,8,35,22
8,22,7,29,20
10,25,6,22,16
12,30,2,6,3
25,38,3,7,6
24,38,4,7,5
21,33,5,9,7
17,30,6,12,8
14,27,7,15,9
14,26,7,16,10
13,26,7,17,10
13,26,1,6,4
20,61,2,10,6
20,62,2,10,6
16,43,3,14,10
17,43,3,13,9
18,43,3,12,8
17,39,2,6,3
22,35,4,7,4
21,34,5,9,6
20,35,5,10,6
20,34,5,10,7
23,47,2,6,5
21,38,3,7,5
20,64,2,10,5
23,55,2,7,4
16,42,3,14,10
19,55,2,11,8
23,36,4,7,5
24,35,4,7,6
22,37,4,8,6
20,47,2,7,5
25,42,2,6,4
11,26,1,5,3
21,37,4,9,6
18,39,4,11,7
19,44,3,10,7
22,42,1,5,4
5,17,2,5,3
21,40,2,6,5
19,48,3,10,6
19,39,4,10,6
13,34,4,17,13
12,29,5,18,13
20,43,3,10,8
20,46,3,10,7
17,49,1,6,4
17,34,1,5,3
9,29,5,26,17
8,24,6,28,19
8,25,6,28,18
9,29,5,25,17
12,29,5,19,14
17,34,4,13,10
20,44,3,9,6
19,48,2,7,4
14,40,2,6,4
8,29,5,27,17
8,25,6,30,19
7,25,6,32,19
16,36,4,14,10
19,50,3,11,6
19,51,1,6,4
19,52,3,10,5
13,34,5,17,9
12,27,6,19,12
12,26,6,19,13
