-2.404067810382463755e+00,-2.875116213535254150e+00
-2.390331618025701488e+00,-2.860669268946504751e+00
-2.390933177481761263e+00,-2.754635592179011550e+00
-2.067626622489830091e+00,-2.783485841867304966e+00
-2.294544427623820937e+00,-2.827054219727220818e+00
-2.344103202081601722e+00,-2.811428835330404219e+00
-2.189773249974954261e+00,-2.774830899968425246e+00
-2.375030977198897109e+00,-2.790474987019181619e+00
-2.282129808445064079e+00,-2.803379721897023558e+00
-2.278441279159065136e+00,-2.777246534160342062e+00
-2.357224241381437935e+00,-2.794200059809716752e+00
-2.221371134173407924e+00,-2.766637297890597758e+00
-2.290818370066092236e+00,-2.836167406320419193e+00
-2.284588482949173383e+00,-2.829882512786356052e+00
-2.273803922786118203e+00,-2.824634032405283435e+00
-2.349405765617605280e+00,-2.872567659766281700e+00
-2.398363845249323667e+00,-2.862478385039646689e+00
-2.514234484832714056e+00,-3.025418579773911709e+00
-2.327506007588124426e+00,-2.723549523481706647e+00
-2.389543175143408860e+00,-2.863756163366859120e+00
-2.237541232703314620e+00,-2.778343606460271342e+00
-2.259190058379484167e+00,-2.796979078355817716e+00
-2.169727697509065134e+00,-2.720678637421803714e+00
-2.395046064810632203e+00,-2.871708159684963846e+00
-2.203513578364875158e+00,-2.730417744554572756e+00
-2.407923839119392451e+00,-2.903342864472912677e+00
-2.327411928912348049e+00,-2.849395184622250277e+00
-2.345187684382139981e+00,-2.834925366331294772e+00
-2.182124187903468293e+00,-2.828897175653423357e+00
-2.352371252657885492e+00,-2.818179929534828432e+00
-2.372365711593934723e+00,-2.888640302598153742e+00
-2.383893315795750922e+00,-2.876178656729636351e+00
-2.158431483148873564e+00,-2.869281607178233884e+00
-2.313243829341254276e+00,-2.794664940758349481e+00
-2.280761713333962604e+00,-2.701695591616106729e+00
-2.280453976596559684e+00,-2.808569328682616106e+00
-2.409348835636398789e+00,-2.898191200783464261e+00
-2.415831684053651340e+00,-2.903786987975234712e+00
-2.219552769964084682e+00,-2.856612875045527300e+00
-2.214298541658028974e+00,-2.795487510050848279e+00
-2.196709927897410708e+00,-2.742008513244944545e+00
-2.361235577249679807e+00,-2.912525753506609583e+00
-2.415220296435768965e+00,-2.907013786222249152e+00
-2.374230227629963608e+00,-2.812534843536822926e+00
-2.343704442586159509e+00,-2.827231629135827706e+00
-2.262401429480812354e+00,-2.787740674871381330e+00
-2.426984509791318079e+00,-2.883307366733006472e+00
-2.243454313175029302e+00,-2.797141801032624553e+00
-2.512550004447348773e+00,-2.906327950182993725e+00
-2.401039458541413207e+00,-2.905077294917831843e+00
-2.382555633300026177e+00,-2.848613763360682061e+00
-2.217008157907252475e+00,-2.794536631737669197e+00
-2.260217372072697017e+00,-2.846254379028342107e+00
-2.415041314316505261e+00,-2.895682735043621392e+00
-2.220665562321488373e+00,-2.787344595135843761e+00
-2.339877393783525772e+00,-2.864573774704467723e+00
-2.316425369332249851e+00,-2.841362376749118734e+00
-2.326508689621839210e+00,-2.864011555960978228e+00
-2.312188611756828216e+00,-2.832614924843038118e+00
-2.427929841207769002e+00,-2.855188795843123462e+00
-2.390621228408966736e+00,-2.845560397068024105e+00
-2.603140448966693832e+00,-2.979531914930517722e+00
-2.376764117518671338e+00,-2.913294029287083475e+00
-2.177581984932052350e+00,-2.744890406747782396e+00
-2.184769315802702394e+00,-2.895584752411223040e+00
-2.354055733043250775e+00,-2.811967564364624028e+00
-2.229955630192627325e+00,-2.774143899527536039e+00
-2.239159503526603423e+00,-2.787161661877322949e+00
-2.373564841202734588e+00,-2.729290153013931963e+00
-2.248540008623083786e+00,-2.828139016595685895e+00
-2.174115339042534956e+00,-2.742752259217378530e+00
-2.780691402034647819e+00,-2.797750432702260870e+00
-2.222488885091962185e+00,-2.785718678685625171e+00
-2.435706559328854048e+00,-2.899228112898245335e+00
-2.325708739839768668e+00,-2.848129036351766175e+00
-2.415173306069073433e+00,-2.882463231237854639e+00
-2.328106167522430159e+00,-2.719471805620381932e+00
-2.393505308696277201e+00,-2.890506090117195725e+00
-2.312943829616784353e+00,-2.730463400280169761e+00
-2.218314200155580895e+00,-2.797735636401036174e+00
-2.414486147550392925e+00,-2.902233309021080121e+00
-2.360137638162171037e+00,-2.881463466596694722e+00
-2.347567539618979904e+00,-2.790625056360861223e+00
-2.292604061069565713e+00,-2.816685283410557794e+00
-2.414184746400571235e+00,-2.882809839918892614e+00
-2.392545463037170972e+00,-2.887726759527051712e+00
-2.362612785633271706e+00,-2.838108926047460123e+00
-2.252373480623982793e+00,-2.801925657189851648e+00
-2.290216933841553892e+00,-2.767973263873268142e+00
-2.388504021494550322e+00,-2.888636606992039280e+00
-2.396761004453480393e+00,-2.876536812019000688e+00
-2.389823280570740671e+00,-2.752513640899205694e+00
-2.403546477655472025e+00,-2.889643759336236517e+00
-2.181332538811022737e+00,-2.732825248912142069e+00
-2.429296344978316480e+00,-2.981570773861180079e+00
-2.306454655512554019e+00,-2.761087488466969830e+00
-2.386084159481787648e+00,-2.888308085111978230e+00
-2.361727386523396532e+00,-2.908515783945964550e+00
-2.324255148052147391e+00,-2.804780889130518595e+00
-2.197211989918547381e+00,-2.773956504724454764e+00
-2.317877462702996105e+00,-2.823158521312048030e+00
-2.325821186560212528e+00,-2.848987169416929977e+00
-2.597535986358854743e+00,-2.919821690964837568e+00
-2.307917414176476889e+00,-2.923200964122641743e+00
-2.395658961549994359e+00,-2.872742137813663721e+00
-2.223384317606919236e+00,-2.873145854984217706e+00
-2.307911794452777166e+00,-2.734028150662743961e+00
-2.246209881300584854e+00,-2.893545893480560682e+00
-2.400141746235512130e+00,-2.887381498410073632e+00
-2.359909172629525820e+00,-2.879306653807221394e+00
-2.319778938234374976e+00,-2.796949123356904821e+00
-2.268564767547927907e+00,-2.783991696054055609e+00
-2.780132526575370466e+00,-2.829083639428644048e+00
-2.223244757505866254e+00,-2.750514648228305603e+00
-2.285385971340457179e+00,-2.673049426638117509e+00
-2.424178351483631921e+00,-2.898390526468106021e+00
-2.157112022627683423e+00,-2.754222200011152477e+00
-2.359177657019659868e+00,-2.878986010802804696e+00
-2.170131467602879116e+00,-2.767292313649295288e+00
-2.244444865326745919e+00,-2.833689581730155727e+00
-2.327825127694760354e+00,-2.738656206281015137e+00
-2.411463911153616468e+00,-3.013011695762414455e+00
-2.313817898178930133e+00,-2.712508599437243983e+00
-2.401261652074777153e+00,-2.881856288025645529e+00
-2.174740631123976087e+00,-2.745556349593677670e+00
-2.296695913420171209e+00,-2.795696653512778518e+00
-2.388394769603008339e+00,-2.857128361440591569e+00
-2.260657838804131181e+00,-2.750285883135460629e+00
-2.370540338505845224e+00,-2.744324512528217852e+00
-2.355833807134773306e+00,-2.868271876598928127e+00
-2.358777593051155641e+00,-2.730807011992072653e+00
-2.330709713531669447e+00,-2.789635738729985270e+00
-2.192543096968563088e+00,-2.777273072897471273e+00
-2.436581360967753351e+00,-2.990007731498831589e+00
-2.283758758442689718e+00,-2.822476056763392194e+00
-2.277377870017073480e+00,-2.765490001946574683e+00
-2.282616327894354757e+00,-2.808518934091712715e+00
-2.357654786912336320e+00,-2.748710924651299958e+00
-2.185713426155790895e+00,-2.802268513733952027e+00
-2.284863610742764450e+00,-2.783455554716733449e+00
-2.363101566245900731e+00,-2.874387989455014392e+00
-2.427029342894697184e+00,-2.863978970440636651e+00
-2.291030875813647061e+00,-2.807842652706232567e+00
-2.205112694805401841e+00,-2.783023352130644668e+00
-2.188966209849223521e+00,-2.851614770066865034e+00
-2.316972779926688819e+00,-2.790175298575066520e+00
-2.203941345637056237e+00,-2.824029508619682716e+00
-2.291775944067553361e+00,-2.796409019407646745e+00
-2.414611785261527643e+00,-2.781366727463904454e+00
-2.225853918858925695e+00,-2.785497063071939117e+00
-2.263443889126342423e+00,-2.854069290281707527e+00
-2.298392969346164438e+00,-3.010999014082481384e+00
-2.329069846602965121e+00,-2.836642948031928402e+00
-2.599216539740453413e+00,-2.943133354394151358e+00
-2.261336981007567637e+00,-2.757315989455570548e+00
-2.357571125488477026e+00,-2.813916689382705894e+00
-2.170754232279338503e+00,-2.733568545885320500e+00
-2.317293926062101050e+00,-2.838152590084259685e+00
-2.370971223020281293e+00,-2.850765941182145546e+00
-2.387817159353478491e+00,-2.913219554672342060e+00
-2.345095602278012059e+00,-2.716398255890675628e+00
-2.307740822515250922e+00,-3.060076755230688228e+00
-2.430421285382847518e+00,-2.852926874747649943e+00
-2.375801682224786937e+00,-2.884539209286675288e+00
-2.336303810309088735e+00,-2.836799807692727438e+00
-2.402710492867904168e+00,-2.870582771385616461e+00
-2.417280743157380840e+00,-2.895374508415382575e+00
-2.347708432321704120e+00,-2.867621132537871986e+00
-2.346272470407316124e+00,-2.891099419443262430e+00
-2.233487272915343880e+00,-2.798262831022186869e+00
-2.355024808015838911e+00,-2.863244155469687691e+00
-2.413366735928184514e+00,-2.997721434611835267e+00
-2.429598613578066058e+00,-2.912700652753771546e+00
-2.400683656233334240e+00,-2.875259782565229294e+00
-2.419129912980948482e+00,-2.906054759479523408e+00
-2.292152553735968379e+00,-2.767852675067324686e+00
-2.285698379860193086e+00,-2.771766335151624183e+00
-2.242864303637068790e+00,-2.926980634738644227e+00
-2.472759890733199573e+00,-2.878650814490149479e+00
-2.405648861238760983e+00,-2.871057828305715987e+00
-2.416015497997898720e+00,-2.885181735829884353e+00
-2.596414308436533869e+00,-2.939970451862141676e+00
-2.228711143572056574e+00,-2.783627550889172575e+00
-2.291334684760108154e+00,-2.762108642516410750e+00
-2.263452216100516168e+00,-2.768451679933328968e+00
-2.391398111476446875e+00,-2.874240353099898115e+00
-2.397841594479448446e+00,-2.876856689895868513e+00
-2.354294808365637870e+00,-2.720398526205832557e+00
-2.304375788748287412e+00,-2.974868087619973345e+00
-2.399133308015617416e+00,-2.950695538899779535e+00
-2.331305082581698329e+00,-2.821908586547862363e+00
-2.227180166247770821e+00,-2.776223249697279627e+00
-2.229392566473301418e+00,-2.740818891702341720e+00
-2.253998662572820777e+00,-2.803869076905518121e+00
-2.346051384637269699e+00,-2.877530381267121129e+00
-2.361970310615342683e+00,-2.758172116599243218e+00
-2.210066049942677857e+00,-2.803261938828164546e+00
-2.319408663123924796e+00,-2.833651578786584135e+00
-2.385899371344500253e+00,-2.723454964408271728e+00
-2.328748434609177576e+00,-2.779408858556331907e+00
-2.330983936446285654e+00,-2.797148078255453196e+00
-2.232992466268827858e+00,-2.788102160851099409e+00
-2.459097350827651240e+00,-2.780226633503589007e+00
-2.390296409215507900e+00,-2.885646656402083288e+00
-2.236153589626340477e+00,-2.800910494123316496e+00
-2.404626685841740663e+00,-2.889848903025401761e+00
-2.418015013416515924e+00,-2.874700279571864137e+00
-2.387764712863385874e+00,-2.891372519214779668e+00
-2.389737143512729922e+00,-2.876642174640277272e+00
-2.220585627819528618e+00,-2.797018647654133883e+00
-2.342377599070686323e+00,-2.876914117859355358e+00
-2.309204324165472055e+00,-2.846526987635140671e+00
-2.237236719178297584e+00,-2.790609684190951789e+00
-2.345372843708746657e+00,-2.859665976250059138e+00
-2.280125759544430419e+00,-2.769900382142064910e+00
-2.259939483946416416e+00,-2.817088519053974949e+00
-2.287106966587406642e+00,-2.762046859785289854e+00
-2.346664206085861792e+00,-2.782899353892660077e+00
-2.394261136839811677e+00,-2.885524964953701588e+00
-2.399595840811151959e+00,-2.896083518304429116e+00
-2.324461866010852695e+00,-2.755600331552877869e+00
-2.123671248568218317e+00,-2.794025890606202100e+00
-2.285531827880897815e+00,-2.817043834440915440e+00
-2.220989799565310285e+00,-2.758630217691192321e+00
-2.227530545236756865e+00,-2.788570825260289432e+00
-2.418534412832269886e+00,-2.886117410351854318e+00
-2.367496233092269531e+00,-2.863992916798618005e+00
-2.306127830189578898e+00,-2.764787528275299167e+00
-2.215285306043597302e+00,-2.786536204993710353e+00
-2.383286118143211674e+00,-2.886579581160229946e+00
-2.397565717189876544e+00,-2.890754876032017862e+00
-2.314683672849946916e+00,-2.801456691083207495e+00
-2.214362211524307789e+00,-2.780392765369406938e+00
-2.269891794571178512e+00,-2.847050153811579776e+00
-2.374031886813221082e+00,-2.792029137049497400e+00
-2.354051806039483719e+00,-2.831127795271153325e+00
-2.408223620953811484e+00,-2.916684693280770624e+00
-2.311278520939673342e+00,-2.924844994915017260e+00
-2.386360378335419252e+00,-2.874957234228405323e+00
-2.300602866225140097e+00,-2.814191601385630737e+00
-2.394123506850865724e+00,-2.880795578967993098e+00
-2.251816463181022243e+00,-2.792279561216213235e+00
-2.400087801678212340e+00,-2.868555631468143297e+00
-2.303777990841302525e+00,-2.804371336692384808e+00
-2.294447382165558214e+00,-2.760847791573644905e+00
-2.244907133684445721e+00,-2.807566234957353579e+00
-2.261558348717822575e+00,-2.824777794265585396e+00
-2.360320518824058134e+00,-2.851980638990645467e+00
-2.401832308545355676e+00,-2.835670819727692749e+00
-2.320770431955401225e+00,-2.836856795533250875e+00
-2.501341079231671038e+00,-2.859820540681912604e+00
-2.403279488634828098e+00,-3.008960155151819027e+00
