3.476203204203804908e+00
6.199453033719519723e-01
2.318559014448311195e-01
1.039759599056727796e-01
5.158782766744846732e-02
2.949611173832371661e-02
2.010654796374437836e-02
1.608526625137350272e-02
1.433350908788568780e-02
1.353059808959873080e-02
1.312066308993917879e-02
1.288309833881029140e-02
1.271807004651041156e-02
1.258590107098582142e-02
1.246563942448680566e-02
1.235408465770297497e-02
1.224527486345545514e-02
1.213995875560588099e-02
1.203362752909143719e-02
1.193068719416270212e-02
1.182755523587257149e-02
1.172641309179143880e-02
1.162554070447832481e-02
1.152633604666997505e-02
1.142809684833645534e-02
1.133064207782929003e-02
1.123359529533313889e-02
1.113840191064729632e-02
1.104395314594415999e-02
1.094976626791336477e-02
