1.191769712531146475e+01
5.800243113860809041e-01
4.652884917761199168e-02
1.937125106480355741e-02
1.695384954912510303e-02
1.609149847966435606e-02
1.544162337277333111e-02
1.486970875996051350e-02
1.434191630518567850e-02
1.384824550908720850e-02
1.338997935262585363e-02
1.295832536386023331e-02
1.255480644239685521e-02
1.217512844087186193e-02
1.182046628361596921e-02
1.148531754570980730e-02
1.117388061954870462e-02
1.087870688838259853e-02
1.060246860445526046e-02
1.034296823113763260e-02
1.009844665314630838e-02
9.867660767450717879e-03
9.650967831334407443e-03
9.447170511272150878e-03
9.254067619746574741e-03
9.072595974522843637e-03
8.900712056341190254e-03
8.738718327616253057e-03
8.585233223731262089e-03
8.440091297899283626e-03
