gM,rbM,rI,gI,bI
2.757575757575758,3.054952510176391,44,66,67
2.5454545454545454,2.862727272727273,50,77,77
2.303370786516854,2.7142857142857144,56,89,84
2.1875,2.647248243559719,61,96,84
2.3181818181818183,2.7154838709677422,62,88,75
2.7058823529411766,2.978597449908925,54,68,61
3.380952380952381,3.3739837398373984,41,42,45
3.3333333333333335,3.391656662665066,34,45,49
3.0357142857142856,3.261100386100386,37,56,56
2.857142857142857,3.1358885017421603,41,63,63
2.681159420289855,2.9869871402327006,46,69,71
2.5454545454545454,2.8511586452762923,51,77,77
2.481012658227848,2.807777777777778,54,79,75
2.647887323943662,2.95,52,71,65
3.1153846153846154,3.2243589743589745,45,52,52
3.5757575757575757,3.491911764705882,34,33,40
3.4285714285714284,3.5861801242236027,23,21,28
3.566666666666667,3.553571428571429,28,30,38
3.380952380952381,3.4664228723404253,32,42,47
3.0943396226415096,3.3055555555555554,36,53,54
2.9322033898305087,3.196870925684485,39,59,59
2.870967741935484,3.119047619047619,42,62,63
2.7846153846153845,3.0589743589743588,45,65,65
2.857142857142857,3.102150537634409,45,63,62
3.1153846153846154,3.2376460017969455,42,52,53
3.5,3.4682539682539684,36,38,42
3.6,3.5486425339366514,26,25,34
3.5588235294117645,3.473809523809524,30,34,42
3.3636363636363638,3.402462121212121,33,44,48
3.18,3.335470085470085,36,50,52
3.1153846153846154,3.2777777777777777,38,52,54
3.156862745098039,3.2585470085470085,39,51,54
3.3333333333333335,3.355488141202427,37,45,49
3.4864864864864864,3.4783549783549783,33,37,42
3.25,3.519230769230769,22,20,26
3.25,3.5861801242236027,23,20,28
3.5384615384615383,3.5486425339366514,26,26,34
3.6,3.496927803379416,31,35,42
3.5555555555555554,3.490915697674419,32,36,43
3.5588235294117645,3.5354420731707314,32,34,41
3.566666666666667,3.5265765765765766,30,30,37
3.5652173913043477,3.5833333333333335,25,23,30
3.25,3.532608695652174,23,20,24
3.4285714285714284,3.519230769230769,24,21,26
3.25,3.55,22,20,25
3.5384615384615383,3.565710872162485,27,26,31
3.5555555555555554,3.55718954248366,34,36,36
3.5,3.5523627075351216,27,24,29
3.4285714285714284,3.519230769230769,22,21,26
3.586206896551724,3.582983193277311,28,29,34
3.425,3.5073170731707317,35,40,41
3.156862745098039,3.328774062816616,42,51,47
2.9655172413793105,3.28125,45,58,48
3.156862745098039,3.3446088794926006,43,51,44
3.5555555555555554,3.5777777777777775,35,36,36
3.5652173913043477,3.572802197802198,26,23,28
3.4615384615384617,3.5186011904761907,32,39,42
3.0943396226415096,3.2909313725490197,40,53,51
2.757575757575758,3.1630434782608696,46,66,57
2.5675675675675675,3.107857142857143,50,74,56
2.757575757575758,3.2022448979591838,49,66,50
3.3333333333333335,3.4615384615384617,39,45,39
3.4285714285714284,3.5092592592592595,22,21,27
3.3333333333333335,3.4382978723404256,35,45,47
2.9322033898305087,3.2164079822616407,41,59,55
2.6714285714285713,3.1043995672556797,47,70,59
2.6027397260273974,3.114583333333333,48,73,57
2.8125,3.25304347826087,46,64,50
3.3636363636363638,3.474012474012474,37,44,39
3.5185185185185186,3.5523627075351216,27,27,29
3.5,3.575712143928036,23,22,29
3.5757575757575757,3.523872679045093,29,33,39
3.2291666666666665,3.3900226757369616,36,48,49
2.901639344262295,3.221590909090909,40,61,55
2.7846153846153845,3.162790697674419,43,65,57
